map,targets,n_targets,to_land_use,to_income,anchor_scale,beta,pmin,pmax,inside_%,peak_lps,mean_lps,calibration,drifted_%,passed,fail
LR_MR_HR_LR_MR,D,1,commercial,low,0.05,0.25,29.54508399963379,48.46681594848633,100.0,687.5564412427518,315.0473103212309,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,D,1,commercial,low,0.05,0.5,28.65635871887207,48.46416091918945,100.0,704.652400051253,326.13242266923123,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,D,1,commercial,low,0.05,0.75,26.660682678222656,48.46189498901367,100.0,740.2664261476518,336.95677012308033,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,D,1,commercial,low,0.05,1.0,24.687349319458008,48.46219253540039,100.0,773.9996742010985,347.23315121059414,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,D,1,industrial,low,0.05,0.0,29.974010467529297,48.46117401123047,100.0,678.6523229137229,303.9018743490075,1.0,100.0,True,
LR_MR_HR_LR_MR,D,1,industrial,low,0.05,0.25,29.500202178955078,48.461387634277344,100.0,688.3738085246972,325.9609376274655,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,D,1,industrial,low,0.05,0.5,26.449344635009766,48.46162796020508,100.0,740.9844930854068,354.96335111618293,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,D,1,industrial,low,0.05,0.75,20.807918548583984,48.46189498901367,100.0,832.1883505474141,393.38732987900147,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,D,1,industrial,low,0.05,1.0,12.652938842773438,48.46219253540039,100.0,949.1424081304963,444.25007814253297,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,E,1,mixed,low,0.05,0.0,30.096839904785156,48.468231201171875,100.0,676.9694425949182,304.1388428123912,1.0,100.0,True,
LR_MR_HR_LR_MR,E,1,mixed,low,0.05,0.25,30.201887130737305,48.46829605102539,100.0,676.1236618034293,305.27028089734614,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,E,1,mixed,low,0.05,0.5,30.285680770874023,48.468231201171875,100.0,675.5110251002731,306.47964784892685,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,E,1,mixed,low,0.05,0.75,30.34821891784668,48.46804428100586,100.0,675.1288432111887,307.7149553278327,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,E,1,mixed,low,0.05,1.0,30.387969970703125,48.467742919921875,100.0,674.9624080310554,308.91757097971544,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,E,1,commercial,low,0.05,0.0,30.25483512878418,48.47161102294922,100.0,674.1227188822746,302.86790741232767,1.0,100.0,True,
LR_MR_HR_LR_MR,E,1,commercial,low,0.05,0.25,30.249122619628906,48.471290588378906,100.0,675.2696638900338,309.3144948344214,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,E,1,commercial,low,0.05,0.5,30.199893951416016,48.4707145690918,100.0,677.0682688238846,316.8241172117005,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,E,1,commercial,low,0.05,0.75,30.01715850830078,48.469879150390625,100.0,682.3234958211785,325.2093763939426,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,E,1,commercial,low,0.05,1.0,28.809694290161133,48.46879196166992,100.0,703.8371291513075,334.18325378030454,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,E,1,industrial,low,0.05,0.0,30.40566062927246,48.46117401123047,100.0,671.3944069757932,303.08595430237574,1.0,100.0,True,
LR_MR_HR_LR_MR,E,1,industrial,low,0.05,0.25,30.1873722076416,48.461387634277344,100.0,676.3886917217815,322.90611524831803,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,E,1,industrial,low,0.05,0.5,28.80477523803711,48.46162796020508,100.0,701.9592148019454,352.2541480660558,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,E,1,industrial,low,0.05,0.75,23.34202003479004,48.46189498901367,100.0,792.7565349560485,394.25363402186673,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,E,1,industrial,low,0.05,1.0,14.52334213256836,48.46219253540039,100.0,920.5927573888325,452.63407980153636,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,A+D,2,mixed,low,0.05,0.0,29.858787536621094,48.46906280517578,100.0,679.9412282543035,304.06561096575473,1.0,100.0,True,
LR_MR_HR_LR_MR,A+D,2,mixed,low,0.05,0.25,29.599143981933594,48.46611785888672,100.0,686.0526994806835,312.5435551268992,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,A+D,2,mixed,low,0.05,0.5,29.08836555480957,48.463462829589844,100.0,696.6637453942817,319.97472127753804,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,A+D,2,mixed,low,0.05,0.75,27.787019729614258,48.46189498901367,100.0,721.7133213914155,326.19022512917235,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,A+D,2,mixed,low,0.05,1.0,26.686819076538086,48.46219253540039,100.0,742.3227973262857,331.06578456445243,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,A+D,2,commercial,low,0.05,0.0,30.01576042175293,48.47260665893555,100.0,676.9296493886378,302.7291354052829,1.0,100.0,True,
LR_MR_HR_LR_MR,A+D,2,commercial,low,0.05,0.25,29.647218704223633,48.4693603515625,100.0,685.1391986817542,316.78523195398583,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,A+D,2,commercial,low,0.05,0.5,28.535640716552734,48.46617889404297,100.0,706.5920305734425,330.8284688538922,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,A+D,2,commercial,low,0.05,0.75,26.128215789794922,48.46316146850586,100.0,751.3510314728956,344.5478541667633,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,A+D,2,commercial,low,0.05,1.0,23.731924057006836,48.46219253540039,100.0,793.7073871940445,357.5794158711296,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,A+D,2,industrial,low,0.05,0.0,30.172658920288086,48.46117401123047,100.0,673.8912470607955,302.64231825099796,1.0,100.0,True,
LR_MR_HR_LR_MR,A+D,2,industrial,low,0.05,0.25,29.597692489624023,48.461387634277344,100.0,686.0690264786665,330.57591469756545,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,A+D,2,industrial,low,0.05,0.5,25.82522201538086,48.46162796020508,100.0,754.7142535331205,367.3115671961796,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,A+D,2,industrial,low,0.05,0.75,18.898630142211914,48.46189498901367,100.0,869.8117644787883,415.989240325952,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,A+D,2,industrial,low,0.05,1.0,8.726324081420898,48.46219253540039,99.54698693636746,1017.5532582917677,480.431405623998,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,mixed,low,0.05,0.0,29.434520721435547,48.491764068603516,100.0,687.3002485058516,291.14975500861476,1.0,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,mixed,low,0.05,0.25,28.015851974487305,48.49114990234375,100.0,714.4601309603764,297.4312854166521,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,mixed,low,0.05,0.5,27.066316604614258,48.49074172973633,100.0,732.1572105648506,301.5487166506695,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,mixed,low,0.05,0.75,26.702213287353516,48.49058151245117,100.0,738.847278147714,303.1481294358672,0.6113330606689262,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,mixed,low,0.05,1.0,26.994577407836914,48.49070739746094,100.0,733.4794786683268,301.9882911979722,0.5028106016450046,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,commercial,low,0.05,0.0,21.34928321838379,48.49740219116211,100.0,832.0592372747216,286.3312298094863,1.0,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,commercial,low,0.05,0.25,12.058281898498535,48.49651336669922,100.0,975.3798338258915,312.6824633963158,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,commercial,low,0.05,0.5,0.865273118019104,48.49543762207031,94.49887624666385,1127.1641464959202,340.5897433157755,0.7311997302854057,100.0,False,"V3_floor,V4_band"
LR_MR_HR_LR_MR,A+B+C+D+E,5,industrial,low,0.05,0.0,30.670175552368164,48.46117401123047,100.0,662.8970103386353,286.3174161778197,1.0,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,industrial,low,0.05,0.25,30.770978927612305,48.461387634277344,100.0,662.1225850512501,362.748409106279,0.861231277777155,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,industrial,low,0.05,0.5,18.434846878051758,48.46162796020508,100.0,879.717084657189,472.51620152487016,0.7311997302854057,100.0,True,
LR_MR_HR_LR_MR,A+B+C+D+E,5,industrial,low,0.05,0.75,-11.820838928222656,48.46189498901367,86.80818935243714,1281.2345450877258,627.1945777397443,0.6113330606689262,100.0,False,"V3_floor,V4_band"
LI_LR_LR_LR_LI,A,1,mixed,low,0.05,0.0,34.58977127075195,48.27803039550781,100.0,585.9581487767374,300.60983498771037,1.0,100.0,True,
LI_LR_LR_LR_LI,A,1,mixed,low,0.05,0.25,36.69493103027344,48.172630310058594,100.0,532.3730690270598,293.26661405182074,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A,1,mixed,low,0.05,0.5,38.61317825317383,48.04256820678711,100.0,478.56594739005243,284.94301925911,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A,1,mixed,low,0.05,0.75,40.190731048583984,47.90961837768555,100.0,429.6706956998529,276.8995102790689,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A,1,mixed,low,0.05,1.0,41.324928283691406,47.79405975341797,100.0,390.87216212671103,270.14155007468923,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A,1,commercial,low,0.05,0.0,34.724098205566406,48.2799072265625,100.0,582.7607420004525,300.32022667944483,1.0,100.0,True,
LI_LR_LR_LR_LI,A,1,commercial,low,0.05,0.25,36.70042037963867,48.174495697021484,100.0,532.2117975427884,294.09797852486014,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A,1,commercial,low,0.05,0.5,38.60397720336914,48.04421615600586,100.0,478.8619108955091,286.8253764950021,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A,1,commercial,low,0.05,0.75,40.171844482421875,47.91075897216797,100.0,430.33642269343324,279.54754718694136,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A,1,commercial,low,0.05,1.0,41.30147171020508,47.79462432861328,100.0,391.76805559775227,273.1780572597068,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A,1,industrial,low,0.05,0.0,34.74956130981445,48.2241096496582,100.0,582.0675757353778,300.2786422925039,1.0,100.0,True,
LI_LR_LR_LR_LI,A,1,industrial,low,0.05,0.25,36.69686508178711,48.07316970825195,100.0,532.316170467293,296.79070778412756,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A,1,industrial,low,0.05,0.5,38.565677642822266,47.88284683227539,100.0,480.09240220068847,293.1303745537267,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A,1,industrial,low,0.05,0.75,40.10007095336914,47.68339538574219,100.0,432.85848784034675,289.8207708307807,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A,1,industrial,low,0.05,1.0,41.20188903808594,47.507972717285156,100.0,395.55278593273,287.2078210518654,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,B,1,mixed,low,0.05,0.0,35.935176849365234,48.25117111206055,100.0,553.9535900639825,293.94432131740194,1.0,100.0,True,
LI_LR_LR_LR_LI,B,1,mixed,low,0.05,0.25,37.44008255004883,48.094608306884766,100.0,512.1059454557815,300.6937172153889,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,B,1,mixed,low,0.05,0.5,38.306610107421875,47.895931243896484,100.0,489.58905370375294,304.1946931111885,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,B,1,mixed,low,0.05,0.75,38.31870651245117,47.687896728515625,100.0,489.0188377012528,304.35767307245305,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,B,1,mixed,low,0.05,1.0,38.45172882080078,47.507972717285156,100.0,479.6678705669527,302.1211714824685,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,B,1,commercial,low,0.05,0.0,35.95176315307617,48.2629280090332,100.0,553.9535900639825,292.2918956219202,1.0,100.0,True,
LI_LR_LR_LR_LI,B,1,commercial,low,0.05,0.25,36.03639602661133,48.10688018798828,100.0,554.2367015103735,305.5489292380976,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,B,1,commercial,low,0.05,0.5,34.31366729736328,47.90670394897461,100.0,596.3101045971492,315.1494437309238,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,B,1,commercial,low,0.05,0.75,33.476531982421875,47.695472717285156,100.0,614.9612813285593,319.75435925663527,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,B,1,commercial,low,0.05,1.0,33.509735107421875,47.50983428955078,100.0,609.9331719439206,319.76954317389544,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,B,1,industrial,low,0.05,0.0,35.95176315307617,48.2241096496582,100.0,553.9535900639825,292.2395578425777,1.0,100.0,True,
LI_LR_LR_LR_LI,B,1,industrial,low,0.05,0.25,37.438026428222656,48.07316970825195,100.0,512.161050563561,321.45243806269093,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,B,1,industrial,low,0.05,0.5,36.304630279541016,47.88284683227539,100.0,543.7085627443156,352.1099266324511,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,B,1,industrial,low,0.05,0.75,33.453792572021484,47.68339538574219,100.0,615.1413736568243,379.83025984687646,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,B,1,industrial,low,0.05,1.0,30.250253677368164,47.507972717285156,100.0,683.6396540926864,401.71581705025983,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,C,1,mixed,low,0.05,0.0,34.949485778808594,48.22635269165039,100.0,577.4613775181854,298.79182597252446,1.0,100.0,True,
LI_LR_LR_LR_LI,C,1,mixed,low,0.05,0.25,36.79015350341797,48.073394775390625,100.0,530.0175305989222,298.7012260083621,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,C,1,mixed,low,0.05,0.5,38.582542419433594,47.88284683227539,100.0,479.6613105343443,297.3832212668184,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,C,1,mixed,low,0.05,0.75,39.97232437133789,47.68339538574219,100.0,436.4132027977856,295.1664335225886,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,C,1,mixed,low,0.05,1.0,40.6865234375,47.507972717285156,100.0,407.756188131603,292.6087986857368,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,C,1,commercial,low,0.05,0.0,35.00434112548828,48.23048782348633,100.0,576.1854550938248,298.2331374294132,1.0,100.0,True,
LI_LR_LR_LR_LI,C,1,commercial,low,0.05,0.25,36.80506896972656,48.07761001586914,100.0,529.6453978066678,300.3647198091687,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,C,1,commercial,low,0.05,0.5,38.562313079833984,47.88447952270508,100.0,480.2095824344392,301.12915774010395,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,C,1,commercial,low,0.05,0.75,39.458065032958984,47.68339538574219,100.0,449.2600053458141,300.42849394042577,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,C,1,commercial,low,0.05,1.0,39.21006393432617,47.507972717285156,100.0,448.26568016037265,298.6389485428917,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,C,1,industrial,low,0.05,0.0,35.06248474121094,48.2241096496582,100.0,574.8303942260113,298.14043184132595,1.0,100.0,True,
LI_LR_LR_LR_LI,C,1,industrial,low,0.05,0.25,36.795379638671875,48.07316970825195,100.0,529.8876828527791,305.6906891891052,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,C,1,industrial,low,0.05,0.5,37.888587951660156,47.88284683227539,100.0,497.6384127479902,313.61431008021617,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,C,1,industrial,low,0.05,0.75,38.387451171875,47.68339538574219,100.0,480.75615185089737,320.7788064138928,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,C,1,industrial,low,0.05,1.0,38.25096893310547,47.507972717285156,100.0,474.62265759832815,326.43527393077125,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,D,1,mixed,low,0.05,0.0,35.82101058959961,48.237022399902344,100.0,559.0589979803018,296.297252471192,1.0,100.0,True,
LI_LR_LR_LR_LI,D,1,mixed,low,0.05,0.25,37.397525787353516,48.082427978515625,100.0,516.3873084231076,299.3919946603242,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,D,1,mixed,low,0.05,0.5,38.61854553222656,47.8871955871582,100.0,479.27597962127646,300.3367447934793,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,D,1,mixed,low,0.05,0.75,39.07467269897461,47.68339538574219,100.0,450.66818822509066,299.26055958845836,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,D,1,mixed,low,0.05,1.0,39.060028076171875,47.507972717285156,100.0,441.49379038025273,296.89023952738626,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,D,1,commercial,low,0.05,0.0,35.92987060546875,48.244529724121094,100.0,556.6590391243453,295.25038521898574,1.0,100.0,True,
LI_LR_LR_LR_LI,D,1,commercial,low,0.05,0.25,37.42740249633789,48.09013366699219,100.0,515.693566061927,302.53038191296605,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,D,1,commercial,low,0.05,0.5,36.440921783447266,47.89387512207031,100.0,507.6947612759336,307.3968808431166,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,D,1,commercial,low,0.05,0.75,35.5080451965332,47.68766784667969,100.0,524.0323347328342,309.1756205922966,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,D,1,commercial,low,0.05,1.0,35.320255279541016,47.507972717285156,100.0,525.1398067693049,308.25130264753494,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,D,1,industrial,low,0.05,0.0,35.95176315307617,48.2241096496582,100.0,554.3138030615779,295.20515245164177,1.0,100.0,True,
LI_LR_LR_LR_LI,D,1,industrial,low,0.05,0.25,37.39461898803711,48.07316970825195,100.0,516.4584929925205,312.744210994921,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,D,1,industrial,low,0.05,0.5,37.089866638183594,47.88284683227539,100.0,515.1283739270003,331.15054794388493,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,D,1,industrial,low,0.05,0.75,35.688697814941406,47.68339538574219,100.0,527.1513846062963,347.7934326806458,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,D,1,industrial,low,0.05,1.0,33.167354583740234,47.507972717285156,100.0,568.8819435474561,360.93319480248107,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,E,1,mixed,low,0.05,0.0,33.009002685546875,48.442543029785156,100.0,615.6982298861888,300.99709489376727,1.0,100.0,True,
LI_LR_LR_LR_LI,E,1,mixed,low,0.05,0.25,36.7369384765625,48.44104766845703,100.0,531.4558167611938,279.81574335323256,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,E,1,mixed,low,0.05,0.5,38.919105529785156,48.44012451171875,100.0,471.6965337322096,254.80463547220967,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,E,1,mixed,low,0.05,0.75,40.58095932006836,48.439849853515625,100.0,418.8777577000242,229.85755683537042,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,E,1,mixed,low,0.05,1.0,41.52316665649414,48.4400749206543,100.0,385.2440747534021,208.3243984031308,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,E,1,commercial,low,0.05,0.0,33.957340240478516,48.44701385498047,100.0,596.8970667188912,299.7261594937036,1.0,100.0,True,
LI_LR_LR_LR_LI,E,1,commercial,low,0.05,0.25,36.77307891845703,48.44480895996094,100.0,530.6566338415287,283.6006913022032,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,E,1,commercial,low,0.05,0.5,38.86570358276367,48.4428825378418,100.0,472.98002536177785,263.32754077099185,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,E,1,commercial,low,0.05,0.75,40.58095932006836,48.4415397644043,100.0,419.5741782855281,241.82995231263817,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,E,1,commercial,low,0.05,1.0,41.52316665649414,48.44083786010742,100.0,385.2440747534021,222.04437689338354,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,E,1,industrial,low,0.05,0.0,34.77169418334961,48.2241096496582,100.0,581.6245906242526,299.94420638375175,1.0,100.0,True,
LI_LR_LR_LR_LI,E,1,industrial,low,0.05,0.25,36.72586441040039,48.07316970825195,100.0,531.7029699952204,296.32092935931325,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,E,1,industrial,low,0.05,0.5,38.600582122802734,47.88284683227539,100.0,479.3016753926949,292.51853692751155,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,E,1,industrial,low,0.05,0.75,40.13933181762695,47.68339538574219,100.0,431.9079045195639,289.08046979481577,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,E,1,industrial,low,0.05,1.0,41.243953704833984,47.507972717285156,100.0,394.4763275942407,286.36608931651415,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A+D,2,mixed,low,0.05,0.0,35.77739334106445,48.299163818359375,100.0,560.2873855804972,296.5425001109685,1.0,100.0,True,
LI_LR_LR_LR_LI,A+D,2,mixed,low,0.05,0.25,37.39875793457031,48.190284729003906,100.0,516.3501384690165,295.74787392803375,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A+D,2,mixed,low,0.05,0.5,38.967647552490234,48.055198669433594,100.0,468.9162780122012,291.9936739088948,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A+D,2,mixed,low,0.05,0.75,39.717559814453125,47.91653823852539,100.0,428.29328789929383,286.15136104784176,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A+D,2,mixed,low,0.05,1.0,40.04698181152344,47.796409606933594,100.0,406.17824730181394,279.61061425734056,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A+D,2,commercial,low,0.05,0.0,35.908058166503906,48.30740737915039,100.0,557.2758067148314,295.2060245504966,1.0,100.0,True,
LI_LR_LR_LR_LI,A+D,2,commercial,low,0.05,0.25,37.43397521972656,48.198646545410156,100.0,515.4951246235644,299.71762565371506,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A+D,2,commercial,low,0.05,0.5,36.10338592529297,48.06257629394531,100.0,517.9352181200512,300.9361671944242,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A+D,2,commercial,low,0.05,0.75,35.544193267822266,47.921630859375,100.0,522.4751105208763,298.7144589595524,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A+D,2,commercial,low,0.05,1.0,35.7684326171875,47.798927307128906,100.0,511.8491949743828,294.0081845625068,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A+D,2,industrial,low,0.05,0.0,35.95176315307617,48.2241096496582,100.0,554.2374043869892,295.1192073962117,1.0,100.0,True,
LI_LR_LR_LR_LI,A+D,2,industrial,low,0.05,0.25,37.39773941040039,48.07316970825195,100.0,516.3644244786625,312.62418399493737,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A+D,2,industrial,low,0.05,0.5,37.089866638183594,47.88284683227539,100.0,515.1283739270003,330.9948323539172,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A+D,2,industrial,low,0.05,0.75,35.688697814941406,47.68339538574219,100.0,527.1513846062963,347.6054946917409,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A+D,2,industrial,low,0.05,1.0,33.167354583740234,47.507972717285156,100.0,568.8819435474561,360.7198405096114,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,mixed,low,0.05,0.0,29.434520721435547,48.491764068603516,100.0,687.3002485058516,289.1819802508603,1.0,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,mixed,low,0.05,0.25,30.38184928894043,48.49217224121094,100.0,668.6432709433914,284.22635615268393,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,mixed,low,0.05,0.5,33.5283317565918,48.4935302734375,100.0,603.1978385245268,268.517953328028,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,mixed,low,0.05,0.75,37.70344543457031,48.49533462524414,100.0,505.57904161394805,245.5068980191974,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,mixed,low,0.05,1.0,41.52316665649414,48.49700164794922,100.0,398.22722102413877,220.40145679447187,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,commercial,low,0.05,0.0,21.34928321838379,48.49740219116211,100.0,832.0592372747216,284.3634550517317,1.0,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,commercial,low,0.05,0.25,16.267379760742188,48.49691390991211,100.0,912.8320482908986,298.4997616508511,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,commercial,low,0.05,0.5,15.22629451751709,48.4968147277832,100.0,928.6363069020999,300.68403900536043,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,commercial,low,0.05,0.75,18.524337768554688,48.49713134765625,100.0,877.7419653957328,290.70113801019517,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,commercial,low,0.05,1.0,24.430551528930664,48.49769592285156,100.0,779.6591265113487,272.1975271384727,0.27303816109956447,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,industrial,low,0.05,0.0,35.95176315307617,48.2241096496582,100.0,553.9535900639825,284.34964142006515,1.0,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,industrial,low,0.05,0.25,35.61723709106445,48.07316970825195,100.0,556.6840394377865,345.3560362537133,0.8060156772830037,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,industrial,low,0.05,0.5,27.497386932373047,47.88284683227539,100.0,724.8076958538912,409.3793355630125,0.6024388821916702,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,industrial,low,0.05,0.75,18.61775016784668,47.68339538574219,100.0,876.823293355233,467.26890428826954,0.418365999902932,100.0,True,
LI_LR_LR_LR_LI,A+B+C+D+E,5,industrial,low,0.05,1.0,10.603857040405273,47.507972717285156,100.0,996.8411145643523,512.9734947729518,0.27303816109956447,100.0,True,
HC_MI_LI_HR_LM,A,1,mixed,low,0.05,0.0,38.778038024902344,48.121978759765625,100.0,470.06978158600367,291.9219745943688,1.0,100.0,True,
HC_MI_LI_HR_LM,A,1,mixed,low,0.05,0.25,39.587379455566406,48.035457611083984,100.0,451.4766721841021,289.2738589262412,0.6532215569769076,100.0,True,
HC_MI_LI_HR_LM,A,1,mixed,low,0.05,0.5,40.24839782714844,47.94638442993164,100.0,435.3971066338684,287.0898190430839,0.4177751878643213,100.0,True,
HC_MI_LI_HR_LM,A,1,mixed,low,0.05,0.75,40.83127975463867,47.858524322509766,100.0,423.0221962584886,285.3615096715663,0.262243753868894,100.0,True,
HC_MI_LI_HR_LM,A,1,mixed,low,0.05,1.0,41.32966232299805,47.77492904663086,100.0,412.330933257511,284.0457717926867,0.16198418843664775,100.0,True,
HC_MI_LI_HR_LM,A,1,commercial,low,0.05,0.0,38.773780822753906,48.121978759765625,100.0,470.2088195755613,291.63236628610326,1.0,100.0,True,
